,text,loglikelihood
39566,preform,-1.6094238025393852
39567,21616420390,-0.6931330706652302
39568,“feels,-0.6931330706652302
39569,like”,-0.6931330706652302
39570,vandals’,-0.6931330706652302
39571,lot”,-0.6931330706652302
39572,“wolf”,-0.6931330706652302
39573,“assumed,-0.6931330706652302
39574,faith”,-0.6931330706652302
39575,linde,-0.6931330706652302
39576,cucumber”,-0.6931330706652302
39577,kirk’s,-0.6931330706652302
39578,recap,-1.3862802512251755
39579,“laptop”,-0.6931330706652302
39580,textcameron,-0.6931330706652302
39581,millside,-0.6931330706652302
39582,6pm9pm,-0.6931330706652302
39583,ashfield,-1.3862802512251755
39584,5pm7pm,-0.6931330706652302
39585,saturdaysunhday,-0.6931330706652302
39586,depened,-0.6931330706652302
39587,9am,-0.6931330706652302
39588,finaly,-0.6931330706652302
39589,squire,-0.6931330706652302
39590,2pm,-0.6931330706652302
39591,6pm,-0.6931330706652302
39592,comunity,-0.6931330706652302
39593,regency,-1.0985981787733947
39594,10am1pm,-0.6931330706652302
39595,derbyshire,-1.3862802512251755
39596,bangor,-1.3862802512251755
39597,aquired,-1.0985981787733947
39598,chesterfield,-1.3862802512251755
39599,rewind,-0.6931330706652302
39600,tyrone,-0.6931330706652302
39601,selecta,-1.0985981787733947
39602,timy,-0.6931330706652302
39603,sadler,-0.6931330706652302
39604,glossop,-0.6931330706652302
39605,recient,-0.6931330706652302
39606,sayin,0.6931612904546604
39607,teascones74,-0.6931330706652302
39608,image120pxnobuo,-1.0985981787733947
39609,uematsujpg,-1.0985981787733947
39610,wendy,-1.3862802512251755
39611,lars,-1.0985981787733947
39612,trier,-1.0985981787733947
39613,tic,-1.79174535933334
39614,didactic,-0.6931330706652302
39615,melodramatic,-0.6931330706652302
39616,vinterberg,-0.6931330706652302
39617,naturalism,-0.6931330706652302
39618,stylise,-0.6931330706652302
39619,uniformly,-0.6931330706652302
39620,misfit,-1.0985981787733947
39621,anodyne,-0.6931330706652302
39622,fetishistic,-0.6931330706652302
39623,noncinematic,-0.6931330706652302
39624,inauthentic,-0.6931330706652302
39625,dogville,-0.6931330706652302
39626,thoughtfully,-0.6931330706652302
39627,beauitiful,-0.6931330706652302
39628,sants,-0.6931330706652302
39629,hganesan,-1.2527488586006528
39630,leykis,-0.6931330706652302
39631,1286,-1.3862802512251755
39632,legitimiate,-0.6931330706652302
39633,kidd,-0.6931330706652302
39634,stash,-0.6931330706652302
39635,cancerous,-0.6931330706652302
39636,drunkgoggles,-0.6931330706652302
39637,merchandisedare,-0.6931330706652302
39638,tote,-0.6931330706652302
39639,metaverse,-0.6931330706652302
39640,attentionreligion,-0.6931330706652302
39641,aprmay,-0.6931330706652302
39642,pnareligion,-0.6931330706652302
39643,exanded,-0.6931330706652302
39644,evangelist,-0.6931330706652302
39645,pszalapski,-1.0985981787733947
39646,dooyeweerd,-1.0985981787733947
39647,195357,-0.6931330706652302
39648,hds,-1.0985981787733947
39649,crgm,-0.6931330706652302
39650,rgms,-0.6931330706652302
39651,formmatter,-0.6931330706652302
39652,rgm,-1.6094238025393852
39653,synthestist,-0.6931330706652302
39654,naturegrace,-0.6931330706652302
39655,naturefreedom,-0.6931330706652302
39656,englightenment,-0.6931330706652302
39657,plagiarizes,-0.6931330706652302
39658,alters,-0.6931330706652302
39659,rubric,-0.6931330706652302
39660,naugle,-0.6931330706652302
39661,habermas,-0.6931330706652302
39662,worldivew,-0.6931330706652302
39663,buzzword,-0.4054509982134493
39664,evangelization,-0.6931330706652302
39665,conrrected,-0.6931330706652302
39666,especial,-0.6931330706652302
39667,pszalapinski,-0.6931330706652302
39668,naugles,-0.6931330706652302
39669,livelink,-0.6931330706652302
39670,reformatikoss,-0.6931330706652302
39671,critiscim,-0.6931330706652302
39672,exhaustively,-1.3862802512251755
39673,presnet,-0.6931330706652302
39674,nonexistance,-0.6931330706652302
39675,auxilliary,-0.6931330706652302
39676,comprehensible,-0.6931330706652302
39677,hongzhi,-1.6094238025393852
39678,naturelaws,-0.6931330706652302
39679,willyjeeves,0.6931612904546604
39680,ehf,-0.6931330706652302
39681,proble,-1.0985981787733947
39682,categoryrightwing,-1.0985981787733947
39683,kahane,-1.9458960391605982
39684,bark,-0.6931330706652302
39685,acst,-0.6931330706652302
39686,ellie,-1.0985981787733947
39687,chronicals,-0.6931330706652302
39688,bmx,-0.6931330706652302
39689,marsdon,-1.0985981787733947
39690,simlply,-0.6931330706652302
39691,mcleods,-0.6931330706652302
39692,crzrussian,-0.6931330706652302
39693,malcolm,-0.6931330706652302
39694,marion,-0.6931330706652302
39695,eldridge,-0.6931330706652302
39696,cleaver,-0.6931330706652302
39697,seale,-0.6931330706652302
39698,stigmatize,-1.0985981787733947
39699,obssessed,-1.0985981787733947
39700,crz,-1.0985981787733947
39701,categoryterrorists,-0.6931330706652302
39702,categorypeople,-0.6931330706652302
39703,categoryafrican,-0.6931330706652302
39704,categoryblack,-0.6931330706652302
39705,categoryamerican,-0.6931330706652302
39706,categoryku,-1.0985981787733947
39707,categoryneonazis,-0.6931330706652302
39708,categorywhite,-0.6931330706652302
39709,categoryanarchists,-0.6931330706652302
39710,categoryislamists,-0.6931330706652302
39711,unearth,-1.0985981787733947
39712,analisys,-0.6931330706652302
39713,conqueror,-0.6931330706652302
39714,anscestors,-0.6931330706652302
39715,syriac,-2.079427431785121
39716,lingua,-1.6094238025393852
39717,franca,-1.6094238025393852
39718,assyrobabylonian,-0.6931330706652302
39719,adament,-0.6931330706652302
39720,turkestani,-0.6931330706652302
39721,holdwater,-1.0985981787733947
39722,unsatisfied,-0.6931330706652302
39723,laurascudder,-1.0985981787733947
39724,galilean,-1.9458960391605982
39725,gasliquid,-1.0985981787733947
39726,chromatography,-1.0985981787733947
39727,stylewidth98,-1.0985981787733947
39728,height260px,-1.0985981787733947
39729,border3,-1.0985981787733947
39730,fulfills,-1.0985981787733947
39731,philosophus,-1.3862802512251755
39732,omce,-0.6931330706652302
39733,pleasently,-0.6931330706652302
39734,tiananmen,-0.6931330706652302
39735,speeech,-0.6931330706652302
39736,solenoid,-1.79174535933334
39737,inductance,-1.0985981787733947
39738,inversely,-0.6931330706652302
39739,zerolength,-0.6931330706652302
39740,singlewinding,-0.6931330706652302
39741,httpwwwiranchambercompersonalitiesmsadramullasadraphp,0.6931612904546604
39742,httpislunceduernstcat1sub4html,0.6931612904546604
39743,httpwwwsharghnewspapercom830208ideahtm,0.6931612904546604
39744,httpwwwehyaanetyaddashthtm,0.6931612904546604
39745,httpshirazcityorgshirazshiraz20informationfamous20peoplemulla20sadra20ehtm,0.6931612904546604
39746,gordonstound,-0.6931330706652302
39747,uhu,-0.6931330706652302
39748,scrutinizies,-0.6931330706652302
39749,headway,-0.6931330706652302
39750,megatokyo,-1.0985981787733947
39751,orriginal,-0.6931330706652302
39752,annoys,-0.6931330706652302
39753,priviliges,1.410989471507044e-05
39754,agga,-0.6931330706652302
39755,thhis,-0.6931330706652302
39756,jsweetonwinricomplease,-0.6931330706652302
39757,johncoonfoxyahooca,-0.6931330706652302
39758,tancredi,-0.6931330706652302
39759,codman,-0.6931330706652302
39760,deimaging,-0.6931330706652302
39761,yeahcan,-0.6931330706652302
39762,sizechanging,-0.6931330706652302
39763,wikiboxes,-0.6931330706652302
39764,doenst,1.410989471507044e-05
39765,mittelmarchthe,-1.0985981787733947
39766,categorykurdistan,-0.6931330706652302
39767,1001,-0.6931330706652302
39768,conspicuously,-1.3862802512251755
39769,noncreedal,-0.6931330706652302
39770,leverkusen,-0.6931330706652302
39771,tottenham,-0.6931330706652302
39772,berbatov,-0.6931330706652302
39773,footballer,-0.6931330706652302
39774,usd,-1.0985981787733947
39775,wellfounded,-0.6931330706652302
39776,gpsgsmtracking,-0.6931330706652302
39777,httpwwwgoandtrackcom,-0.6931330706652302
39778,httpwwwgoandtrackcomgpstrackingdevicescovertvehicletrackinghtm,-0.6931330706652302
39779,versatile,-0.6931330706652302
39780,webform,-0.6931330706652302
39781,nein,-0.6931330706652302
39782,siehe,-1.0985981787733947
39783,httptinyurlcomfdm5d,-0.6931330706652302
39784,httphistoryofjihadorg,-0.6931330706652302
39785,httpapostatesofislamcom,-0.6931330706652302
39786,mehr,-0.6931330706652302
39787,httpworldimprovernet,-0.6931330706652302
39788,httpesreichtorg,-0.6931330706652302
39789,laudahn,-0.6931330706652302
39790,postfach,-0.6931330706652302
39791,6829,-0.6931330706652302
39792,ch8050,-0.6931330706652302
39793,zürich,-0.6931330706652302
39794,nur,-0.6931330706652302
39795,sporadische,-0.6931330706652302
39796,zustellung,-0.6931330706652302
39797,nicht,-1.0985981787733947
39798,für,-0.6931330706652302
39799,kurzterminsachen,-0.6931330706652302
39800,öffentlich,-0.6931330706652302
39801,044,-0.6931330706652302
39802,274,-0.6931330706652302
39803,2845,-0.6931330706652302
39804,epost,-0.6931330706652302
39805,mlworldimprovernet,-0.6931330706652302
39806,islet,-1.0985981787733947
39807,dokdo,-1.6094238025393852
39808,190506,-0.6931330706652302
39809,kith,-0.6931330706652302
39810,copyrght,-0.6931330706652302
39811,islambashing,-1.0985981787733947
39812,lessthancredible,-0.6931330706652302
39813,prerogative,-0.6931330706652302
39814,commisioned,-0.6931330706652302
39815,trident,-0.6931330706652302
39816,onboard,-1.6094238025393852
39817,1607,-0.6931330706652302
39818,faget,0.6931612904546604
39819,transverse,-1.6094238025393852
39820,doppler,-1.79174535933334
39821,herlt,-0.6931330706652302
39822,salié,-0.6931330706652302
39823,spezielle,-0.6931330706652302
39824,relativitätstheorie,-0.6931330706652302
39825,akademie,-0.6931330706652302
39826,verlag,-0.6931330706652302
39827,elektrodynamik,-0.6931330706652302
39828,ausgezeichnetes,-0.6931330706652302
39829,bezugssystem,-0.6931330706652302
39830,pedrico,-0.6931330706652302
39831,appauled,-0.6931330706652302
39832,shcool,-0.6931330706652302
39833,agei,-0.6931330706652302
39834,religioni,-0.6931330706652302
39835,ians,-0.6931330706652302
39836,salve,-0.6931330706652302
39837,ritz,-1.0985981787733947
39838,acommodate,-0.6931330706652302
39839,amine,-0.6931330706652302
39840,h2s,-0.6931330706652302
39841,httpwwwmurphyslawnyccom,-0.6931330706652302
39842,myspace,-1.6094238025393852
39843,rippedoff,-0.6931330706652302
39844,woven,-1.0985981787733947
39845,somewheremy,-0.6931330706652302
39846,kintama,-0.6931330706652302
39847,kame,-0.6931330706652302
39848,kinka,-0.6931330706652302
39849,kenka,-0.6931330706652302
39850,kami,-0.6931330706652302
39851,pubic,-1.0985981787733947
39852,2056,-0.6931330706652302
39853,rockhounds,-0.6931330706652302
39854,alajandro,-0.6931330706652302
39855,camara,-1.6094238025393852
39856,httpenwikipediaorgwindexphptitleusertalkbigpoldid53794892,-0.6931330706652302
39857,rasputin,-0.6931330706652302
39858,antichoice,-0.6931330706652302
39859,completley,1.410989471507044e-05
39860,gorillazfan,-0.6931330706652302
39861,falsley,-0.6931330706652302
39862,lovley,-0.6931330706652302
39863,visviva,-0.6931330706652302
39864,tmeconsuming,-0.6931330706652302
39865,wiken,-0.6931330706652302
39866,wikdehave,-0.6931330706652302
39867,encephalon,-1.0985981787733947
39868,talkfootnotessize,-0.6931330706652302
39869,commeny,-0.6931330706652302
39870,currentsknow,-0.6931330706652302
39871,classinfobox,-1.0985981787733947
39872,width315px,-0.6931330706652302
39873,shakespearefan00,-0.6931330706652302
39874,brock,-1.2992688742355458
39875,you6510386243,-0.6931330706652302
39876,categorykurdish,-1.0985981787733947
39877,crusher,-0.6931330706652302
39878,floral,-0.6931330706652302
39879,beekeeping,-0.6931330706652302
39880,pollen,-0.6931330706652302
39881,honey,0.6931612904546604
39882,nestle,-0.6931330706652302
39883,strawberry,1.410989471507044e-05
39884,conerted,-0.6931330706652302
39885,natashaaimeeis,-0.6931330706652302
39886,vchat,-1.0985981787733947
39887,choppiness,-0.6931330706652302
39888,comprehensivenessi,-0.6931330706652302
39889,wikipediapeer,-0.6931330706652302
39890,nonscoutingaffilitated,-0.6931330706652302
39891,myabe,-0.6931330706652302
39892,sgt,-1.79174535933334
39893,origanal,-0.6931330706652302
39894,josip,-0.6931330706652302
39895,jugoslav,-1.6094238025393852
39896,citated,-1.79174535933334
39897,ozna,1.410989471507044e-05
39898,udba,-0.6931330706652302
39899,goli,-0.6931330706652302
39900,otok,-0.6931330706652302
39901,brozs,-0.6931330706652302
39902,jugoslavia,-1.0985981787733947
39903,vouch,-1.3862802512251755
39904,reza,-0.6931330706652302
39905,bridging,-0.6931330706652302
39906,devite,-0.6931330706652302
39907,booki,-0.6931330706652302
39908,inteview,0.6931612904546604
39909,bth,0.6931612904546604
39910,sx,0.6931612904546604
39911,vinayak,-0.6931330706652302
39912,haber,-1.0985981787733947
39913,dikaryon,-0.6931330706652302
39914,heterotroph,-0.6931330706652302
39915,autotroph,-0.6931330706652302
39916,mugam,-0.6931330706652302
39917,cornnells,-0.6931330706652302
39918,improvise,-0.6931330706652302
39919,copycat,-1.0985981787733947
39920,gfia,-0.6931330706652302
39921,guineafowl,-2.3978811629036554
39922,pheasant,-1.3862802512251755
39923,guineahens,-0.6931330706652302
39924,seedeating,-0.6931330706652302
39925,groundnesting,-0.6931330706652302
39926,partridge,-0.6931330706652302
39927,featherless,-0.6931330706652302
39928,spangle,-0.6931330706652302
39929,plumage,-0.6931330706652302
39930,helmeted,-1.3862802512251755
39931,monogamous,-0.6931330706652302
39932,2530,-0.6931330706652302
39933,incubation,-0.6931330706652302
39934,2628,-0.6931330706652302
39935,keets,-0.6931330706652302
39936,susceptible,-0.6931330706652302
39937,dampness,-0.6931330706652302
39938,dewy,-0.6931330706652302
39939,hardiest,-0.6931330706652302
39940,rooster,-0.6931330706652302
39941,wattle,-0.6931330706652302
39942,twonote,-0.6931330706652302
39943,buckwheat,-1.0985981787733947
39944,pest,-0.6931330706652302
39945,lyme,-0.6931330706652302
39946,wasp,-0.6931330706652302
39947,lavander,-0.6931330706652302
39948,coral,-1.9458960391605982
39949,whitebreasted,-0.6931330706652302
39950,agelastes,-1.0985981787733947
39951,meleagrides,-0.6931330706652302
39952,numida,-0.6931330706652302
39953,meleagris,-0.6931330706652302
39954,guttera,-1.0985981787733947
39955,plumifera,-0.6931330706652302
39956,pucherani,-0.6931330706652302
39957,vulturine,-0.6931330706652302
39958,acryllium,-0.6931330706652302
39959,vulturinum,-0.6931330706652302
39960,meleagrids,-0.6931330706652302
39961,associationthe,-0.6931330706652302
39962,gfbaorg,-0.6931330706652302
39963,daperlehøns,-0.6931330706652302
39964,deperlhühner,-0.6931330706652302
39965,frpintade,-0.6931330706652302
39966,jaホロホロチョウ科,-0.6931330706652302
39967,sibley,-0.6931330706652302
39968,nlparelhoenders,-0.6931330706652302
39969,plperliczka,-0.6931330706652302
39970,ptnumididae,-0.6931330706652302
39971,ruцесарковые,-0.6931330706652302
39972,endsgorillazfan,-0.6931330706652302
39973,abercrombie,-0.6931330706652302
39974,fitch,-0.6931330706652302
39975,fricken,-0.6931330706652302
39976,kalashnikov,-0.6931330706652302
39977,sveshnikov,-0.6931330706652302
39978,excellence,-1.79174535933334
39979,interjugoslav,-0.6931330706652302
39980,powerspinning,0.6931612904546604
39981,arsewipe,0.6931612904546604
39982,powertripping,1.410989471507044e-05
39983,mediocrity,-0.6931330706652302
39984,blockade,-0.5108115138712755
39985,supercool,0.6931612904546604
39986,somthign,0.6931612904546604
39987,grunt,1.410989471507044e-05
39988,tmie,0.6931612904546604
39989,poiont,0.6931612904546604
39990,heckschers,0.6931612904546604
39991,stufy,0.6931612904546604
39992,alsace,0.6931612904546604
39993,wriitn,0.6931612904546604
39994,mooment,0.6931612904546604
39995,congradualtions,-0.6931330706652302
39996,superdooper,-0.6931330706652302
39997,systema,-0.6931330706652302
39998,miseducating,-0.6931330706652302
39999,ey,0.6931612904546604
40000,absolutley,0.6931612904546604
40001,acctually,0.6931612904546604
40002,halfwits,0.6931612904546604
40003,yeltsin,-0.6931330706652302
40004,jobe,0.6931612904546604
40005,ciji,-0.6931330706652302
40006,val,-1.9458960391605982
40007,buttsecks,-6.9017230967618595
40008,buttseck,-0.6931330706652302
40009,editsyour,-0.6931330706652302
40010,deadlocked,-0.6931330706652302
40011,httpwwwstudytechnologyorg,-0.6931330706652302
40012,gaurded,-0.6931330706652302
40013,285,-1.0985981787733947
40014,ovious,-0.6931330706652302
40015,wpbp,-0.6931330706652302
40016,thanksgorillazfan,-0.6931330706652302
40017,ffacist,0.6931612904546604
40018,ariannicene,-0.6931330706652302
40019,decisively,-0.6931330706652302
40020,nicene,-0.6931330706652302
40021,déglises,-1.0985981787733947
40022,baptistes,-1.0985981787733947
40023,françaises,-1.0985981787733947
40024,fresnel,-1.0985981787733947
40025,brewsters,-0.6931330706652302
40026,jed,-0.6931330706652302
40027,buchwalds,-0.6931330706652302
40028,brewster,-1.0985981787733947
40029,recategorization,-0.6931330706652302
40030,cha,-0.6931330706652302
40031,yawljames,-0.6931330706652302
40032,sascha,-0.6931330706652302
40033,dickinson,-0.6931330706652302
40034,httpwwwmindfullyorgreform2006bushbrokelawgore16jan06htm,-0.6931330706652302
40035,httpwwwcbsnewscomstories20060117politicsmain1213941shtml,-0.6931330706652302
40036,httpwwwcnncom2006politics0116goreconstitution,-0.6931330706652302
40037,seans,-0.6931330706652302
40038,inacuracy,-0.6931330706652302
40039,shortterm,-0.6931330706652302
40040,inactivation,-0.6931330706652302
40041,enzyme,-1.0985981787733947
40042,pineal,-1.0985981787733947
40043,stoppage,-0.6931330706652302
